SMILES,score,lambda_nm,qed,sa,scscore,rascore,clean,step,pass_baseline,pass_sa,pass_scscore,pass_synth
O=[N+]([O-])c1ccc(N=Nc2ccc(N=Nc3cccc(C=Cc4ccccc4)c3)cc2)cc1,0.9203726,471.0189,0.1262,2.6281,2.275288194910409,,True,41,True,True,True,True
O=[N+]([O-])c1ccc(N=Nc2ccc(N=Nc3ccccc3Cl)cc2)cc1,0.9475536,462.9625,0.2742,2.5247,2.0377239405483936,,True,41,True,True,True,True
CC(=Cc1ccc(N=Nc2sc(-c3ccccc3)cc2C#N)cc1)CC(N)=O,0.9634855,465.4745,0.5277,2.9451,3.69393492555579,,True,42,True,True,False,False
CC[n+]1c(C=Cc2ccc([N+](=O)[O-])cc2)ccc2cc(-c3ccccc3)ccc21,0.9402139,470.3439,0.2457,2.4449,3.5230662825271657,,True,42,True,True,False,False
CN1C=C(c2ccc(N=Nc3ccc([N+](=O)[O-])cc3)cc2)N=C(N)C1C#N,0.9562693,470.0694,0.5051,3.6789,3.2999407316418004,,True,42,True,True,False,False
O=C(CCc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(N(c2ccccc2)c2ccc(C=Cc3ccc(N=Nc4ccc([N+](=O)[O-])cc4)cc3)cc2)cc1,0.883661,470.4876,0.0339,3.0599,3.5316914532592745,,True,42,True,True,False,False
C(=Cc1ccc(N=Nc2ccc(N=Nc3ccc(P(c4ccccc4)c4ccccc4)cc3)cc2)cc1)c1ccccc1,0.9164617,464.7657,0.094,2.6146,2.459382803071289,,True,42,True,True,True,True
O=C(C=Cc1ccc(-c2ccc(N=Nc3ccc(C=Cc4ccc([N+](=O)[O-])cc4)cc3)cc2)s1)c1ccccc1,0.8945648,451.1683,0.0465,2.7135,3.448537278319749,,True,42,True,True,False,False
O=[N+]([O-])c1ccc(N=Nc2ccc(Oc3ccc([N+](=O)[O-])cc3)cc2)cc1,0.9511202,453.6358,0.3149,2.1695,1.887971315390241,,True,42,True,True,True,True
O=[N+]([O-])c1ccc(C=Cc2ccc(N=Nc3ccc4c(c3)C=Cc3cc(Cl)ccc3N4c3ccc4c(-c5ccccc5)nc(-c5ccc(Cl)cc5)nc4c3)cc2)cc1,0.9036284,454.4398,0.066,3.3799,4.832840265231865,,True,42,True,True,False,False
O=[N+]([O-])c1ccc(N=Nc2cc([N+](=O)[O-])c(Nc3ccccc3)c(C=Cc3csc(-c4ccc([N+](=O)[O-])cc4)n3)c2C=Cc2ccccc2)cc1,0.8978174,468.6304,0.0568,3.3491,4.369846515967467,,True,42,True,True,False,False
O=[N+]([O-])c1ccc(N=Nc2ccc(N=Nc3ccc4ccccc4c3)cc2)cc1,0.9299639,474.7812,0.2023,2.5079,1.8369797643574248,,True,42,True,True,True,True
COc1ccc(-c2cnc(Nc3ccc(N=Nc4ccc(N=Nc5ccccc5)cc4)cc3)nc2)cc1,0.9408155,463.9634,0.2222,2.6129,3.2611042232070897,,True,42,True,True,False,False
N#Cc1ccc(N=Nc2cccc(N=Nc3ccc(N=Nc4ccccc4)cc3)c2)cc1,0.9472952,465.6431,0.2887,2.6341,2.0967622511756137,,True,42,True,True,True,True
C(=Nc1ccc(-c2sc(-c3ccc(N=Nc4ccccc4)cc3)c3ccccc23)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,0.9137735,473.6542,0.1122,2.8326,4.226476856528892,,True,42,True,True,False,False
O=[N+]([O-])c1ccc(N=Nc2ccc(C=Cc3ccc(-c4ccc5nc(-c6cccc(F)c6)sc5c4)s3)cc2)cc1,0.9175201,468.8987,0.1102,2.8456,4.025776543057774,,True,42,True,True,False,False
C(=Cc1ccc(N=Nc2ccc(N=Nc3ccccc3)cc2)cc1)c1ccc(N=Nc2ccccc2)cc1,0.9316844,456.5956,0.1525,2.2978,2.026229068492572,,True,43,True,True,True,True
O=[N+]([O-])c1ccc(N=Nc2ccc3cc(N=Nc4ccccc4)ccc3c2)cc1,0.9388004,456.9266,0.2023,2.5527,2.00349615410509,,True,43,True,True,True,True
S=C(N=Cc1ccc(N=Nc2ccccc2)cc1)Nc1ccccc1N=Nc1ccc(N=Nc2ccccc2)cc1,0.9060053,479.4762,0.1176,3.0057,2.5252852164142445,,True,43,True,True,True,True
O=[N+]([O-])c1ccc(N=Nc2ccc(Nc3ccc(N=Nc4ccccc4)cc3)cc2)cc1,0.9271912,475.2122,0.1843,2.4085,2.004961433753542,,True,43,True,True,True,True
Nc1c(C(=O)C(O)=CC=Cc2ccccc2)c2ccc(N=Nc3ccccc3)cc2c2cc(N=Nc3ccccc3)ccc12,0.8891417,462.5727,0.0359,3.2252,3.221949178947736,,True,43,True,True,False,False
O=[N+]([O-])c1ccc(N=Nc2ccc(N=Nc3ccc(Oc4ccccc4)cc3)cc2)cc1,0.9204739,478.252,0.1698,2.395,1.8297961525357147,,True,43,True,True,True,True
N#Cc1c(=O)c(-c2ccc(N=Nc3ccccc3)c(N)c2)cn2ccccc12,0.9581345,463.7583,0.4156,2.7738,4.025208519048729,,True,43,True,True,False,False
O=[N+]([O-])c1ccc(N=Nc2ccc(CN(c3ccccc3)c3ccc(N=Nc4ccccc4)cc3)cc2)cc1,0.9227387,460.7973,0.1116,2.6432,2.444912802239873,,True,43,True,True,True,True
O=[N+]([O-])c1ccc(N=Nc2cc3ccccc3cc2N=Nc2ccc([N+](=O)[O-])cc2)cc1,0.926288,474.5663,0.1791,2.6541,2.167482573821085,,True,43,True,True,True,True
c1ccc(N=Nc2ccc(N=Nc3ccccc3)c3ccccc23)cc1,0.9515504,469.5055,0.3432,2.1373,1.7079841997092655,,True,43,True,True,True,True
O=[N+]([O-])c1ccc(N=Nc2ccc(N=Nc3ccc(-c4ccc(N=Nc5ccc(-c6ccccc6)cc5)cc4)cc3)cc2)cc1,0.9115111,472.6483,0.095,2.4949,2.1324932496698104,,True,43,True,True,True,True
O=C1C=CCC2C1=C1C(c3ccccc3C=CN1c1ccc(N=Nc3ccc([N+](=O)[O-])cc3)cc1)C1CCC(=Nc3ccc(N=Nc4ccc([N+](=O)[O-])cc4)cc3)C21,0.9042547,466.8322,0.0864,5.0305,3.771601631159551,,True,43,True,False,False,False
O=[N+]([O-])c1ccc(N=Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c(C=Nc2ccc3cc(-c4ccccc4)c4ccc(-c5ccccc5)cc(c2)c34)c1,0.8991555,471.4879,0.064,3.2447,4.271378271388221,,True,43,True,True,False,False
C(=Cc1ccccc1N=Nc1ccc(N=Nc2ccccc2)cc1)c1ccccc1,0.9441323,459.1593,0.2342,2.4664,2.373271927966445,,True,43,True,True,True,True
C(=Cc1ccc2ccccc2c1)c1ccc(N=Nc2ccc(N=Nc3ccc(-c4ccccc4)cc3)cc2)cc1,0.9319042,460.6792,0.1502,2.4096,2.9679013581868308,,True,43,True,True,True,True
Oc1ccc(N=Nc2ccc(N=Nc3ccccc3)cc2)cc1,0.9706337,458.989,0.5706,2.2074,1.5068904923785058,,True,43,True,True,True,True
O=[N+]([O-])c1ccc(N=Nc2ccc(N=Nc3ccc(Cl)cc3)cc2)cc1,0.9394227,474.3033,0.2742,2.4139,1.6231734013554315,,True,43,True,True,True,True
O=[N+]([O-])c1ccc(N=Nc2cc(N=Nc3ccccc3)ccc2O)cc1,0.9528491,464.1134,0.3399,2.604,2.034820473035085,,True,43,True,True,True,True
O=[N+]([O-])c1ccc(N=Nc2cc(N=Nc3ccccc3)c(C=Cc3ccc(N=Nc4ccccc4)cc3)cc2[N+](=O)[O-])cc1,0.8968917,475.7346,0.0693,3.1886,2.7740373352655,,True,43,True,True,True,True
COc1cncc(N=Nc2ccc(N=Nc3ccc([N+](=O)[O-])cc3)cc2)c1,0.9435743,472.6838,0.3115,2.75,2.33833623150399,,True,43,True,True,True,True
O=[N+]([O-])c1ccc(N=Nc2ccc(C=Cc3nc4cc([N+](=O)[O-])c(N=Nc5ccccc5)cc4nc3-c3ccccc3)cc2)cc1,0.9117527,467.4041,0.0903,3.1982,3.5494415038119844,,True,43,True,True,False,False
O=C1CC(C(=O)Nc2ccc(N=Nc3ccc(N=Nc4ccccc4)cc3)cc2)c2ccccc2N1,0.9429506,468.3981,0.2809,3.1222,3.146995834762057,,True,44,True,True,False,False
c1ccc(N=Nc2ccc(N=Nc3ccc(-c4ccc(-c5ccccc5)o4)cc3)cc2)cc1,0.945814,456.9272,0.2484,2.2293,2.969810030097377,,True,44,True,True,True,True
N#Cc1ccc(C(=Cc2ccccc2Cl)N=Nc2ccc(N=Nc3ccccc3)cc2)nc1Cc1ccccc1,0.9310272,468.6227,0.1839,3.085,3.4486542800874997,,True,44,True,True,False,False
C(=Cc1ccc(N=Nc2ccc(N=Nc3ccccc3)cc2)cc1)c1ccccc1,0.945095,461.6182,0.2342,2.1361,2.0736735498217778,,True,44,True,True,True,True
O=[N+]([O-])c1ccc(N=Nc2ccc(N=Nc3cccc(S(=O)(=O)c4ccccc4)c3)cc2)cc1,0.9156049,479.5198,0.1596,2.6378,2.5738453322129877,,True,44,True,True,True,True
NS(=O)(=O)c1ccc(N=Nc2ccccc2)cc1NC(=O)c1ccc([N+](=O)[O-])cc1,0.9533619,454.0356,0.3476,2.3818,2.9078454040322192,,True,44,True,True,True,True
O=[N+]([O-])c1ccc(N=Nc2ccc(-c3cc([N+](=O)[O-])c(-c4ccc(-c5cccs5)s4)s3)cc2)cc1,0.9195532,450.8398,0.1214,2.9652,3.5819132289165334,,True,44,True,True,False,False
O=[N+]([O-])c1ccc(N=Nc2ccc(-c3ccc(N=Nc4ccc(N=Nc5ccccc5)cc4)cc3)cc2)cc1,0.923746,462.8303,0.117,2.5105,2.0516281107637755,,True,44,True,True,True,True
O=[N+]([O-])c1ccc(N=Nc2ccc(C=Cc3nc4ccc(N=Nc5ccc([N+](=O)[O-])cc5)cc4s3)cc2)cc1,0.9166778,450.7336,0.1103,3.0031,3.4108526722207912,,True,44,True,True,False,False
O=[N+]([O-])c1ccc(N=Nc2ccc(N=Nc3ccc(-c4ccc(-c5ccc(N=Nc6ccccc6)cc5)cc4)cc3)cc2)cc1,0.9023895,479.2896,0.095,2.498,2.0516281107637755,,True,44,True,True,True,True
Nc1ccc(-c2nc3ccccc3cc2N=Nc2nnc(C=Cc3ccccc3)c(C=Cc3ccccc3)n2)cc1,0.9314994,461.5324,0.1645,3.116,4.113236736551153,,True,44,True,True,False,False
N#CN=c1sc(N=Nc2ccccc2)c(C=Nc2ccc(C=Cc3ccc(N=Nc4ccccc4)cc3)cc2)c2ccccc12,0.8970408,476.3277,0.0739,3.4102,3.8090375452401313,,True,44,True,True,False,False
O=C(Nc1cc(C=Cc2ccc([N+](=O)[O-])cc2)cc2ccc(N=Nc3ccc([N+](=O)[O-])cc3C=Cc3ccc([N+](=O)[O-])cc3)cc12)c1ccc([N+](=O)[O-])cc1,0.8908156,475.0229,0.0544,3.3327,3.734657741132549,,True,44,True,True,False,False
CC1(C)C(=Cc2cccs2)N(c2ccc(N=Nc3ccc(C=O)cc3)cc2)c2ccc3ccccc3c21,0.93203,466.5714,0.1784,2.9456,3.703752040153819,,True,44,True,True,False,False
Cc1cc(NC(=O)c2cccc(N=Nc3ccc(N=Nc4ccccc4)cc3)c2)ccc1C(=O)Nc1nccs1,0.9374282,459.9356,0.1895,2.7294,4.316022985214228,,True,44,True,True,False,False
O=[N+]([O-])c1ccc(N=Nc2ccc3cc(N=Nc4ccc([N+](=O)[O-])cc4)ccc3c2)cc1,0.9310543,470.2983,0.1791,2.5318,2.124155265475617,,True,44,True,True,True,True
C1=CC(c2cccc(N=Nc3ccccc3)c2)C=Nc2cc(N=Nc3ccc(N=Nc4ccccc4)cc3)ccc21,0.9299082,467.0911,0.187,3.7829,3.2376612636175035,,True,44,True,True,False,False
O=[N+]([O-])c1ccc(N=Nc2ccc(C=Cc3c(N=Nc4ccc([N+](=O)[O-])cc4)ccc4ccccc34)cc2)cc1,0.9087832,470.8823,0.0856,2.9173,2.753069684468901,,True,45,True,True,True,True
N#Cc1ccc2c(c1)C(=Cc1ccc(N=Nc3ccc([N+](=O)[O-])cc3)cc1)c1ccccc1C2=N,0.9314105,452.7333,0.1754,2.8682,3.193008616445874,,True,45,True,True,False,False
O=[N+]([O-])c1ccc(N=Nc2ccccc2N=Nc2ccc([N+](=O)[O-])cc2)cc1,0.9328472,478.9174,0.2816,2.5359,1.9055784247833845,,True,45,True,True,True,True
O=[N+]([O-])c1ccc(N=Nc2ccc(N=Nc3ccc(-c4ccc(N=Nc5ccc([N+](=O)[O-])cc5)cc4)cc3)cc2)cc1,0.9037659,479.3553,0.1003,2.49,2.1110873093399816,,True,45,True,True,True,True
O=c1cc(C=Cc2ccc(N=Nc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])cc2)ccc(Cc2ccc(N=Nc3ccc([N+](=O)[O-])cc3)cc2)n1,0.9098429,458.3299,0.077,3.289,3.373121019598291,,True,45,True,True,False,False
CC12C=Cc3cc(N=Nc4ccccc4)ccc3C1=CC=C(N1CCN(c3ccccc3)CC1)C2,0.9489969,469.3617,0.3764,3.5308,3.8051085934040016,,True,45,True,True,False,False
O=[N+]([O-])c1ccc(N=Nc2ccc(-c3ccc(C=Cc4ccc(-c5ccc(N=Nc6ccc([N+](=O)[O-])cc6)cc5)o4)cc3)cc2)cc1,0.9054639,474.1286,0.0848,2.8699,3.1386419510169774,,True,45,True,True,False,False
[N-]=[N+]c1ccc(Nc2ccc(N=Nc3ccc(C=Cc4ccc(N=Nc5ccccc5)cc4)cc3)cc2)cc1,0.9281704,452.6956,0.156,2.8562,2.82189651089156,,True,45,True,True,True,True
O=Nc1ccc2cc3c(c(C=Cc4ccccc4)c2c1)Cc1ccccc1N=N3,0.9356467,471.6268,0.235,3.0259,3.369652085097849,,True,45,True,True,False,False
O=[N+]([O-])c1ccc(N=Nc2ccc(N=Nc3cccc4ccccc34)cc2)cc1,0.9362499,468.1225,0.2023,2.4949,2.011029205147156,,True,45,True,True,True,True
c1ccc(N=Nc2ccc(-c3ccc(N=Nc4ccccc4N=Nc4ccccc4)cc3)cc2)cc1,0.9418858,457.9448,0.2139,2.2621,2.4905163420921608,,True,45,True,True,True,True
CNC(=O)c1cccc(N=Nc2ccc(N=Nc3ccccc3)cc2)c1,0.9697129,462.1012,0.577,2.4201,2.601382704204936,,True,45,True,True,True,True
c1ccc(N=Nc2ccc(N=Nc3cc4c(cn3)c3ccccc3c3ccc(N=Nc5ccccc5)cc34)cc2)cc1,0.927573,466.9317,0.1521,2.886,3.5441156673619734,,True,45,True,True,False,False
Nc1ncc(N=Nc2ccc([N+](=O)[O-])cc2)cc1N=Nc1ccccc1,0.9552859,463.1765,0.3755,2.8261,2.318819589542163,,True,45,True,True,True,True
c1ccc(N=Nc2ccc(C3=Nc4ccccc4C3=Nc3cccc(-c4ccccc4)c3)cc2)cc1,0.9398882,468.182,0.234,2.6047,4.205553051177491,,True,45,True,True,False,False
O=[N+]([O-])c1ccc(N=Nc2cccc(N=Nc3ccc(N=Nc4ccccc4)cc3)c2)cc1,0.9236251,474.6897,0.1636,2.6564,1.9246335441860147,,True,45,True,True,True,True
O=[N+]([O-])c1ccc(N=Nc2ccc(N=Nc3ccccc3)cc2)cc1,0.9435484,473.599,0.306,2.361,1.607535503248331,,True,45,True,True,True,True
C(=Cc1ccc(N=Nc2ccc(N=Nc3ccccc3)cc2)cc1)=Cc1cccc(N=Nc2ccccc2)c1,0.9297013,460.8388,0.1488,2.9162,3.072821534817892,,True,45,True,True,False,False
Nc1ccc(C=Cc2ccc(N=Nc3ccc(N=Nc4ccccc4)cc3)cc2)cc1,0.9390103,457.772,0.1962,2.36,2.112663308195679,,True,46,True,True,True,True
Nc1cc2cc3ccc(N=Nc4ccc(N=Nc5ccccc5)cc4)cc3cc2s1,0.9485038,462.8061,0.298,2.9155,3.9609077571101214,,True,46,True,True,False,False
O=[N+]([O-])c1ccc(N=Nc2c(C=CC=Cc3ccccc3)cc(-c3ccc4c(-c5ccccc5)c5ccccc5n4c3-c3ccccc3)cc2N=Cc2ccccc2)cc1,0.892127,455.553,0.0431,3.5297,4.840567843717732,,True,46,True,True,False,False
Cc1cc(-c2ccccc2)nn1C(C=Cc1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1)=Cc1nc2ccccc2c(=O)n1-c1ccccc1,0.9030729,452.1327,0.0664,3.1997,4.570128655894408,,True,46,True,True,False,False
O=[N+]([O-])c1ccc(C=Cc2ccc(N=Nc3ccccc3[N+](=O)[O-])c([N+](=O)[O-])c2)c([N+](=O)[O-])c1,0.9333628,461.4492,0.1695,2.8511,2.3980870203626443,,True,46,True,True,True,True
O=[N+]([O-])c1ccc(N=Nc2cccnc2NC2CC=Cc3ccccc32)cc1,0.9445274,472.0457,0.3393,3.3104,3.2724216395346946,,True,46,True,True,False,False
CC1(C)c2ccccc2N(c2ccc(N=Nc3ccc(N=Nc4ccc([N+](=O)[O-])cc4)cc3)cc2)c2ccccc21,0.922099,466.4499,0.1221,2.7995,2.8187394198502087,,True,46,True,True,True,True
O=C(CC(=C(C=Cc1ccccc1)N=Nc1ccc([N+](=O)[O-])cc1)c1ccc(N=Nc2ccccc2)cc1)Nc1cccc2ccccc12,0.9029061,452.2495,0.0654,3.1616,3.922980156560182,,True,46,True,True,False,False
O=[N+]([O-])c1ccc(N=Nc2ccc(N=Nc3ccc(-c4ccc(N=Nc5ccc([N+](=O)[O-])cc5)cc4)nc3)cc2)cc1,0.9106292,473.4201,0.0993,2.8542,2.5191619661005533,,True,46,True,True,True,True
[C-]#[N+]c1ccc2nc(C)c([N+](=O)[O-])c(C=Cc3ccc(N=Nc4ccccc4)cc3)c2c1,0.9284335,458.6595,0.1445,2.9877,3.608106112555755,,True,46,True,True,False,False
O=[N+]([O-])c1ccc(N=Nc2ccc(C=Cc3ccc(N=Nc4ccccc4)cc3)c3ccccc23)cc1,0.9167186,466.5788,0.0997,2.7181,2.9012622790577502,,True,46,True,True,True,True
CCn1c(=Cc2ccc(N=Nc3ccccc3)cc2)sc(=Cc2cc(-c3cccs3)cs2)c1=O,0.9401096,454.1059,0.2372,3.0278,3.703202733308357,,True,46,True,True,False,False
O=[N+]([O-])c1ccc(N=Nc2ccc(N=Nc3ccc(-c4ccc(N=Nc5ccccc5)cc4)cc3)cc2)cc1,0.9073356,479.6457,0.117,2.5105,2.0516281107637755,,True,46,True,True,True,True
c1ccc(N=Nc2ccc(N=Nc3ccc(-c4ccccc4)cc3)cc2)cc1,0.9540234,463.8954,0.3213,1.9025,2.1689482054719704,,True,46,True,True,True,True
O=[N+]([O-])c1ccc(N=Nc2ccc(N(c3ccccc3)c3ccc(C=Cc4ccc(N=Nc5ccccc5)cc4)cc3)cc2)cc1,0.9001015,473.983,0.0677,2.7121,2.698530781845325,,True,46,True,True,True,True
N#CC(=Cc1ccc(N=Nc2ccc(N=Nc3ccccc3)cc2)cc1)c1ccccc1,0.9327912,452.5226,0.1771,2.5356,2.2118357184310398,,True,46,True,True,True,True
Cc1cc([N+](=O)[O-])ccc1-c1ccc(N=Nc2ccc(-c3ccc(N=Nc4ccccc4)s3)cc2)cc1,0.925452,459.9905,0.1255,2.8561,3.450274447625957,,True,46,True,True,False,False
CC[N+](C)(C=O)c1ccc2cccc(N=Nc3ccc([N+](=O)[O-])cc3)c2c1,0.9315797,452.2893,0.1963,3.5929,3.0416603886039644,,True,46,True,True,False,False
O=Cc1ccc(N=Nc2ccc(N=Nc3ccccc3)cc2)cc1N=Nc1ccccc1,0.9345493,471.5348,0.2177,2.7676,2.515675077093441,,True,46,True,True,True,True
O=[N+]([O-])c1ccc(N=Nc2cccc(-c3ccc(N=Nc4ccccc4)cc3)c2N=Nc2ccc([N+](=O)[O-])cc2)cc1,0.9172134,464.4751,0.1003,2.9303,2.836080095471951,,True,47,True,True,True,True
CC1=Cc2ccc(N=Nc3ccccc3)cc2N(C)c2ccc(N=Nc3ccc(N=Nc4ccccc4)cc3)cc21,0.9319193,470.428,0.1999,3.0955,3.166407816155147,,True,47,True,True,False,False
N#CC(=Cc1ccc(-c2ccc3cc(N=Nc4ccc(N=Nc5ccccc5)cc4)ccc3n2)cc1)c1ccccc1,0.922489,461.4658,0.1145,2.8369,4.1635958927287895,,True,47,True,True,False,False
CCCCCCCOP(=O)(N=Nc1ccc([N+](=O)[O-])cc1)c1ccc(N=Nc2ccc(N=Nc3ccccc3)cc2)cc1,0.8819118,476.3457,0.0441,3.7825,3.191027497675318,,True,47,True,True,False,False
O=C(C=Cc1ccc([N+](=O)[O-])cc1)N=Nc1ccc2c(ccc3ccccc32)c1,0.9259363,452.6681,0.1381,2.5397,3.218499788885909,,True,47,True,True,False,False
O=[N+]([O-])c1ccc(N=Nc2ccc3c(c2)nc(N=Nc2ccccc2)c2ccccc23)cc1,0.9226287,465.3588,0.121,2.7514,3.1112464302777303,,True,47,True,True,False,False
O=[N+]([O-])c1ccc(N=Nc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,0.935946,468.1755,0.1932,2.2217,2.079647687936524,,True,47,True,True,True,True
N#CC(=CNc1ccc(N=Nc2ccc([N+](=O)[O-])cc2)c(C=Cc2ccc([N+](=O)[O-])cc2)c1)c1ccccc1,0.9070595,469.7474,0.0782,2.9622,3.066973133159363,,True,47,True,True,False,False
N=c1ccc2cccc(N=Nc3ccc4ccccc4c3)c2nc1-c1ccccc1,0.9502881,452.1796,0.3351,2.6115,3.301411876289173,,True,47,True,True,False,False
N#Cc1ccc(N=Nc2ccc(N=Nc3ccc4ccccc4c3)cc2)cc1,0.9536607,455.6796,0.3459,2.4953,2.096670554288829,,True,47,True,True,True,True
O=[N+]([O-])c1ccc(N=Nc2ccc(-c3nc(-c4ccccc4)c4ccccc4n3)cc2)cc1,0.9304537,450.7035,0.1658,2.3298,3.658695441238719,,True,47,True,True,False,False
CCCCCCCCc1ccc(-c2ccc(N=Nc3ccc(N=Nc4ccccc4)cc3)cc2)cc1,0.9306076,457.936,0.1447,2.3428,3.545786406732436,,True,47,True,True,False,False
O=[N+]([O-])c1ccc(N=Nc2ccc(CC=Nc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])cc2)cc1,0.933508,467.1788,0.1886,2.8661,2.574924875375607,,True,47,True,True,True,True
O=[N+]([O-])c1ccc(N=Nc2ccc(N3c4ccccc4C4Oc5ccccc5C4c4cc(C=Cc5ccc(N=Nc6ccccc6)cc5)ccc43)cc2)cc1,0.9025352,464.0582,0.0675,4.0518,4.154074424662976,,True,47,True,False,False,False
O=[N+]([O-])c1ccc(N=Nc2ccccc2N=Nc2ccc(-c3cccc4ccccc34)cc2)cc1,0.9238017,471.5891,0.1443,2.5617,2.8764119077602763,,True,47,True,True,True,True
O=[N+]([O-])c1ccc(N=Nc2ccccc2)cc1NCc1cccc2ccccc12,0.9416969,454.3886,0.2268,2.309,2.8872404399453644,,True,47,True,True,True,True
c1ccc(N=Nc2ccc(N=Nc3ccccc3N=Nc3ccccc3)cc2)cc1,0.9480422,467.7722,0.2947,2.2482,1.83497497633594,,True,47,True,True,True,True
O=C1c2ccccc2-c2cc(N=Nc3ccc(N=Nc4ccccc4)cc3)ccc21,0.9430134,472.5149,0.2904,2.4207,3.102331228134414,,True,47,True,True,False,False
O=[N+]([O-])c1ccc(N=Nc2ccc(N=Nc3ccccc3-c3ccc(N=Nc4ccccc4)cc3)cc2)cc1,0.9217142,465.4624,0.117,2.7264,2.271669326538923,,True,47,True,True,True,True
COc1cc(N=Nc2ccc(C=Cc3ccc(N=Nc4ccc([N+](=O)[O-])cc4)cc3)cc2)ccc1C=Nc1ccc([N+](=O)[O-])cc1,0.8981124,460.2364,0.0477,3.0783,2.690048612605727,,True,47,True,True,True,True
COc1ccc(N=Nc2ccc(N=Nc3ccc([N+](=O)[O-])cc3)cc2)cc1OC,0.9389459,473.1923,0.2618,2.5328,1.9278684474777288,,True,48,True,True,True,True
O=C(C=Cc1ccccc1)NCc1ccc(N=Nc2ccc(N=Nc3ccccc3)cc2)cc1,0.9410125,463.079,0.2175,2.5043,2.5251286976744165,,True,48,True,True,True,True
O=[N+]([O-])c1ccc(N=Nc2ccc([N+](=O)[O-])cc2C=Nc2ccc(N=Nc3ccccc3)cc2)cc1,0.9160356,450.1823,0.1086,2.9487,2.337628246240508,,True,48,True,True,True,True
C(=Cc1ccc(N=Nc2ccccc2)cc1)c1ccc(C=Cc2ccc(N=Nc3ccc(N=Nc4ccccc4)cc3)cc2)cc1,0.9196125,451.0962,0.1117,2.3769,2.026229068492572,,True,48,True,True,True,True
O=[N+]([O-])c1ccc(N=Nc2ccc(C=Cc3ccc(N=Nc4ccccc4)cc3N=Nc3ccccc3)cc2)c([N+](=O)[O-])c1,0.9066074,463.2596,0.0693,3.2157,2.8907644255050515,,True,48,True,True,True,True
O=[N+]([O-])c1ccc(N=Nc2ccc(C=Cc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])cc2)cc1,0.934369,469.3657,0.198,2.5933,2.4967536726156827,,True,48,True,True,True,True
O=C1CC(CN(c2ccccc2)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])=C(c2ccc(N=Nc3ccccc3)cc2)C(=O)N1,0.9184756,457.2635,0.1046,3.1135,3.69026795196496,,True,48,True,True,False,False
O=C(C=Cc1nc(-c2ccc(N=Nc3ccccc3)cc2)[nH]c1C=Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])Nc1ccccc1,0.8971204,476.6978,0.0725,3.1011,4.182034018816054,,True,48,True,True,False,False
CS(=O)(=O)c1ccc(N=Nc2ccc(N=Nc3ccc(-c4ccc(N=Nc5ccccc5)cc4)cc3)cc2)cc1,0.9297465,472.1912,0.1811,2.5081,2.6717094302278097,,True,48,True,True,True,True
O=[N+]([O-])c1ccc(N=Nc2ccc(N=Nc3ccc(C=Cc4ccc(N=Nc5ccc(C=Cc6ccc(N=Nc7ccccc7)cc6)cc5)cc4)cc3)cc2)cc1,0.8993184,458.5484,0.0501,3.0034,1.9871509687624176,,True,48,True,True,True,True
c1ccc(N=Nc2ccccc2N=Nc2ccc(-c3ccc4ccccc4c3)cc2)cc1,0.9472335,458.4667,0.2582,2.3106,3.060897782392191,,True,48,True,True,False,False
O=[N+]([O-])c1ccc(N=Nc2ccc(N=Nc3ccc4c(ccc5c6ccccc6ccc45)c3)cc2)cc1,0.9097026,476.2442,0.106,2.6432,2.8319528971055994,,True,48,True,True,True,True
Fc1ccc(C(=Cc2cccnc2)c2ccc(N=Nc3ccc(N=Nc4ccccc4)cc3)cc2)cc1,0.939349,463.7586,0.2125,2.6942,2.934120886099427,,True,48,True,True,True,True
COc1cc(-c2ccc(N=Nc3ccccc3)cc2)cc(N=Nc2ccccc2)c1N=Nc1ccccc1,0.937487,462.4749,0.1966,2.7541,2.8366580640850065,,True,48,True,True,True,True
O=C(NO)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)c(N=Nc2ccc([N+](=O)[O-])cc2)c1,0.9331821,472.3228,0.2147,2.8271,2.8632617454944587,,True,49,True,True,True,True
O=[N+]([O-])c1ccc(N=Cc2ccc(N=Nc3ccccc3)cc2)cc1,0.9446773,453.4272,0.2578,2.3347,1.862191313784864,,True,49,True,True,True,True
c1ccc(N=Nc2ccc(N=Nc3ccc4ccccc4c3)cc2)cc1,0.9543745,455.2727,0.3432,2.198,1.86623333645944,,True,49,True,True,True,True
C(=Cc1ccc(N=Nc2ccc(N=Nc3ccc(N=Nc4ccccc4)cc3)cc2)cc1)c1ccc(N=Nc2ccccc2)cc1,0.9095684,477.5304,0.111,2.5019,2.026229068492572,,True,49,True,True,True,True
